4,1.0,6.0,0.5,400,0.0025,1.0,40000,22932.485560894012
fid,fid_std,R2,R2_std
6.878681688249344e-06,9.094947017729282e-13,0.0,0.0
0.033156417310237885,0.00012970520719638213,0.00019570615550037473,1.9665209512088e-06
0.06456839293241501,0.0002924580332123182,0.0007657145033590496,8.130196632481793e-06
0.09402446448802948,0.0005213014680979886,0.0016748332884162665,2.2667863311770167e-05
0.12269860506057739,0.0005582403502842787,0.0029417631682008504,3.294436143628711e-05
0.15005750954151154,0.0008434092602483593,0.00453680083155632,6.396436213559201e-05
0.17647409439086914,0.0002404470460279929,0.0064665162935853004,2.2038348593364235e-05
0.20190386474132538,0.0005635263068939867,0.008716566115617752,6.592327383417601e-05
0.22661355137825012,0.00039885696754420134,0.011304543539881706,5.518829549980831e-05
0.25015532970428467,0.00029763777602841775,0.014167590439319611,4.443049567284422e-05
0.27218085527420044,0.0006145356604533479,0.017221894487738608,0.00011318196335852682
0.29344552755355835,0.0006283439758959673,0.020558076724410058,0.0001252099504393003
0.3138023018836975,0.0007513334734171528,0.02412666119635105,0.00016028080736321803
0.33345159888267517,0.00047676875101761813,0.02795066274702549,0.00012269075791416394
0.3527621626853943,0.00035952230008730183,0.032088414579629895,0.00010841870938408936
0.3711097538471222,0.000402121245306142,0.03639526292681694,0.00013758150976181673
0.3874947428703308,0.0008419836291142793,0.04056659787893295,0.000272912455603281
0.4042118191719055,0.0011043904353184122,0.045172487199306485,0.00037702200265768773
0.4200921058654785,0.0009187154098522679,0.04991047456860542,0.00034084855297369574
0.4364108145236969,0.0012495844306674463,0.05512881353497505,0.0004725774077091907
0.45029503107070923,0.0012433441624468036,0.05989228636026382,0.0004759574404005125
0.4643464684486389,0.001601997434005852,0.06503067314624786,0.00067090752213371
0.47923803329467773,0.0013554415745250735,0.07084881961345672,0.00059628450947003
0.4921947121620178,0.0014585359806469473,0.0762432262301445,0.0006750626190135977
0.504754900932312,0.0012274756167429156,0.08177724033594132,0.0005996764868180008
0.5180295705795288,0.0017699760604340115,0.0879424586892128,0.0009277278621691459
0.5301515460014343,0.002150927294395473,0.09386741518974304,0.0012030830427162487
0.5419769287109375,0.002781506855947577,0.09997385889291763,0.0016462986965776983
0.5530516505241394,0.0027050777903965865,0.10601913183927536,0.0016798296981045638
0.5641743540763855,0.0028229308767396253,0.11242481023073196,0.0018373770091707385
0.5742138624191284,0.0027516171873122885,0.11843534857034684,0.0018712200280704017
0.5839529633522034,0.002824898974352416,0.12450082898139954,0.0019815643097911297
