4,1.0,16.0,0.5,400,0.0025,1.0,40000,11913.7916097641
fid,fid_std,R2,R2_std
1.6251971828751266e-05,0.0,0.0,0.0
0.03253498300909996,0.00016634173969702493,0.00018846404273062945,2.0514446871646915e-06
0.06224703788757324,0.00019987472167905384,0.0007084875833243132,5.125087933139759e-06
0.09055154025554657,0.0002696644719172307,0.0015489985002204777,1.1492927154280196e-05
0.1177019327878952,0.00035241293680341286,0.002698713541030884,2.127083699448216e-05
0.14164800941944122,0.00037406572777773297,0.004009804129600525,2.767152111872359e-05
0.16601769626140594,0.0005324277957406404,0.005673574469983578,4.591606581548675e-05
0.18690086901187897,0.0012148187040761517,0.007357499282807112,0.00011746004081273618
0.2067478448152542,0.0016756972308133772,0.009206415712833404,0.00018968643361034354
0.22580058872699738,0.0015304699019574536,0.011243160627782346,0.00020368933989937946
0.2435164451599121,0.0011562043937695344,0.013350248523056506,0.00016937452332870868
0.2614026367664337,0.0010399602190769473,0.015718899294734003,0.00016409675663205722
0.2790568768978119,0.0012904401133849303,0.01830899678170681,0.00023253310934981343
0.29438549280166626,0.0010276274218485421,0.02078498378396034,0.0002012006913501153
0.30990830063819885,0.001666009090679538,0.02349187768995762,0.00036509639911143257
0.32328739762306213,0.0018908974712830166,0.02599564790725708,0.0004305343911654835
0.3373880088329315,0.0017345767608284632,0.028837094828486443,0.0004224298855850865
0.3502267003059387,0.002290652732099883,0.03159704431891441,0.0005916563466430817
0.36279359459877014,0.0023088974771558668,0.03448083773255348,0.0006429805222709265
0.37502622604370117,0.0026116326840339237,0.03746397793292999,0.0007458302787450685
0.38566213846206665,0.0029395996240392905,0.04015888646245003,0.0008890084845629517
0.39643651247024536,0.0024507530673173396,0.04307253435254097,0.0007978198968446458
0.4056982398033142,0.0017740377699056356,0.045632340013980865,0.0005904370419952149
0.41543418169021606,0.0018307865463061915,0.04849057942628861,0.0006584895254577966
0.422496497631073,0.0018157897876989336,0.050607485324144365,0.000682927404987655
0.4313209652900696,0.0013198726438461833,0.053388362377882005,0.0005377625895131424
0.4406946301460266,0.0011112277629621843,0.05646240264177323,0.0004721501375384914
0.45052170753479004,0.0011559134647068112,0.059854790568351746,0.0005199453254346179
0.45902571082115173,0.0004739022053378546,0.06293611377477645,0.0002196679929787376
0.4664134383201599,0.0011097573692191855,0.06572442501783371,0.0004862881701298558
0.4737982749938965,0.0011036198398563148,0.06855003535747528,0.000462345207091576
0.4788484573364258,0.001429842029333002,0.07048926949501037,0.0006264576895042157
0.48682403564453125,0.0017179379124570894,0.07373574376106262,0.000809172641634847
0.4918632507324219,0.0022862242462097196,0.0758777916431427,0.0010732857879164992
0.4974903166294098,0.0023881424688002085,0.07827705144882202,0.001206636916986406
0.5028015375137329,0.002770753962278356,0.08056216835975646,0.001422286040966826
0.5097169876098633,0.0026997545319742346,0.08366438448429107,0.0014966046138858331
0.5154499411582947,0.003180194164812404,0.08631110489368439,0.0017784689738008649
0.5201904773712158,0.004070772107547191,0.08855733722448349,0.0022894868387309058
0.5254014730453491,0.004268888614922322,0.09108408093452454,0.0023999701809683674
0.5293192863464355,0.004127114959974755,0.09305051416158676,0.0023843940286760188
0.5334521532058716,0.003525153466489147,0.09512001276016235,0.002023126529095997
0.5383135080337524,0.003827688222048154,0.09769884645938873,0.00228302723151026
0.542708158493042,0.00459893517048035,0.099952831864357,0.0027534067101931685
0.5455313920974731,0.004740389085798332,0.101432204246521,0.0028844298440258197
0.5484626293182373,0.0035004215851375978,0.10308440625667573,0.0021556256937012123
0.5499619841575623,0.003745422196994397,0.10392721891403198,0.0023209612131272752
0.5538551211357117,0.002856637136221659,0.10617198050022125,0.0017822032173344386
0.5579770803451538,0.0018511782939937714,0.10848651975393295,0.0012141927984898303
0.5611956715583801,0.002567172224847719,0.1103137731552124,0.0017473805752754362
0.5628091096878052,0.002281337911790833,0.11126133799552917,0.0015033936046623857
0.56615149974823,0.002433779471346907,0.11321161687374115,0.0015396695993986841
0.567684531211853,0.00232930425445901,0.11417292803525925,0.0015111590783951074
0.5690428018569946,0.002230649730389815,0.11498552113771439,0.0014887956620325104
0.5711454153060913,0.0025986737227450107,0.11618865132331849,0.0017641909112855638
0.5747000575065613,0.0018435552186545116,0.11845256090164184,0.0013025693074182572
0.5776482820510864,0.0018372645973092096,0.12026093900203705,0.0014017540296412858
0.5809632539749146,0.0019088663738407415,0.12237881124019623,0.001445108979262957
0.581731915473938,0.001905385914898987,0.12287964671850204,0.0013936404115963761
0.5842321515083313,0.001980431047705011,0.1244341105222702,0.0014386670776936946
0.5866492986679077,0.003107708630766859,0.12606610208749772,0.002242200028452316
0.5893682241439819,0.003760795870115239,0.12768000662326812,0.0027487687803072793
0.590298056602478,0.0034913402730156503,0.128162881731987,0.002558166541981837
0.5949734449386597,0.003112090022057578,0.13135634660720824,0.002329808861356464
0.5959725379943848,0.0025899645417054385,0.13194731175899505,0.0019454006817456134
0.5987073183059692,0.0031033330109515936,0.13386277854442596,0.0024275450734800343
0.6010103821754456,0.002008773906056923,0.13532638251781465,0.0016834196889518784
0.6021580696105957,0.002714625791937096,0.13619563579559327,0.0023071133310254076
0.6033729314804077,0.0035060749545551984,0.13701693713665009,0.002942494736928283
0.6025549173355103,0.004089091598480985,0.13636987507343293,0.003409359491303184
0.6063624620437622,0.004133846463247497,0.13895492255687714,0.003431141374850744
0.6078613996505737,0.00424795205460016,0.14005169570446013,0.0035163215829286526
0.6082829833030701,0.004531858103844821,0.14031377732753753,0.0037124108612751595
0.6096263527870178,0.004495951770219429,0.1412864953279495,0.0037345496757518483
0.6098853349685669,0.005421452263256725,0.14148032963275908,0.004536567362847516
0.6108530759811401,0.006362462885319288,0.1421980530023575,0.00527580020270356
0.6131144762039185,0.005554318950746373,0.14376805126667022,0.004606705927899155
0.614872932434082,0.005181655384464119,0.14509812891483306,0.004320353039372987
0.6132849454879761,0.004473126115547198,0.1440615475177765,0.003672058461541619
0.6145959496498108,0.004599614472411274,0.14518138468265535,0.0038252151627797015
0.6172066926956177,0.003762315065341829,0.1470514327287674,0.0032272865029381037
0.6190873980522156,0.0033878893182252303,0.14833857715129853,0.002916721917722223
0.6221929788589478,0.0038546123790958826,0.15068506598472595,0.0034003193452747296
0.6227578520774841,0.004045503266483061,0.15102962851524354,0.003576228786811559
0.6242907047271729,0.004101873212920893,0.1521198034286499,0.003656787991280361
0.626155436038971,0.003999072703091857,0.15359395146369934,0.003538357201605906
0.6262286901473999,0.003999224621042632,0.15349774062633514,0.0036265940814076106
0.6280131340026855,0.005452914066013354,0.15502035915851592,0.0049093413759541005
0.6272556185722351,0.00585336451412045,0.1544627994298935,0.005252684589762288
0.627623438835144,0.004806692180830294,0.15475568771362305,0.004301425413773006
0.6277744174003601,0.0052202327837892505,0.15464579164981843,0.004724075512801202
0.6273084878921509,0.004939215014284806,0.15434201657772065,0.0044648730642749814
0.6274806261062622,0.0047732615002873775,0.1545242577791214,0.0041992516201946
0.6290775537490845,0.0038690968277044547,0.1558090478181839,0.0032720211099621314
0.6290072202682495,0.00387484735610799,0.1558634340763092,0.003230626722317237
0.6287528872489929,0.004196507353417261,0.15548418164253236,0.0034910035269535983
0.629044234752655,0.0040806125298428085,0.15576621294021606,0.003418424523917923
0.6297024488449097,0.0036482708451806714,0.15620164275169374,0.0031743782040022407
0.6313346028327942,0.0033489594249502103,0.1575516015291214,0.002876998560671291
0.6329948306083679,0.002591445736917962,0.15899569392204285,0.00230688596530953
0.6344813108444214,0.0029997616043903803,0.1603642374277115,0.0027171091912137233
0.6387425661087036,0.0032308409532980273,0.16369404196739196,0.003143367376693435
0.637992262840271,0.0028295962783776063,0.16299092173576354,0.002693646712140507
0.6390359997749329,0.0031621103432911165,0.16380781531333924,0.003002113186309557
0.6380378007888794,0.002901219095529454,0.16291934251785278,0.002654493864587959
0.639614462852478,0.0034624604645078754,0.16429174840450286,0.0032731248949209777
0.6418277621269226,0.005138641045781636,0.16604864299297334,0.004900114476524386
0.6420713067054749,0.0052093062262057515,0.16628946959972382,0.00496460477332161
0.6426714062690735,0.006271929842846306,0.16687415540218353,0.005973233067144957
0.6423247456550598,0.0073872409858607236,0.16658562123775483,0.007039023095993107
0.6394333839416504,0.0074408174955192755,0.16435001492500306,0.007025672488279173
0.638229489326477,0.00678119260014081,0.16353423297405242,0.006363444888077996
0.6397231817245483,0.007868604816715877,0.16464239954948426,0.0073256334605713794
0.6367908120155334,0.006486207285929767,0.16242075562477112,0.006025458107723777
0.6356245279312134,0.006481715556068136,0.16127131879329681,0.006065002956135286
0.6359609365463257,0.005097936363581311,0.1613741099834442,0.004859624096807822
0.6356410980224609,0.00490274162098002,0.16098853051662446,0.0045345882570036935
0.6391729116439819,0.004632671138945361,0.16369547843933105,0.004309681792121706
0.6357441544532776,0.003961178407829628,0.16110141575336456,0.003818600884496788
0.6348164081573486,0.004162730951775926,0.16048901975154878,0.0038492442267776465
0.6341985464096069,0.0038997047693562765,0.16002173125743865,0.0035052680944459703
0.6368646621704102,0.004694713844404851,0.1620141386985779,0.004400221524760418
0.6394686698913574,0.004044876250452287,0.16424290537834169,0.0037088930530406574
0.6388596296310425,0.004206991452672263,0.16370849013328553,0.0036980163954462813
0.6419107913970947,0.0034604571613410435,0.16610994637012483,0.002893913011661014
0.6451403498649597,0.0036524968351065194,0.16892805099487304,0.0033186818828343906
0.6431808471679688,0.003618612657378044,0.16746126413345336,0.0034589891748439488
0.646228551864624,0.004763627706165294,0.16984968185424804,0.004626993662649209
0.6467174291610718,0.004360967519982101,0.17021850347518921,0.004180932352143576
0.649937093257904,0.004216514325880558,0.17324676513671874,0.004053211669551108
0.6494489908218384,0.004270170142613263,0.1731586843729019,0.004062872891709311
0.649275004863739,0.006461083739170101,0.1731346756219864,0.006195881243237068
0.6502760648727417,0.007631960246683991,0.17372306883335115,0.007316611046970212
0.6500697135925293,0.008370874538546671,0.17360246777534485,0.008248804229557628
0.6534185409545898,0.007825634391094889,0.17623716592788696,0.007814449018348461
0.6540957689285278,0.0098378715768662,0.17699832916259767,0.009803239485742873
0.6527208685874939,0.010666015798937193,0.17588987648487092,0.010537192302601977
