4,1.0,14.0,0.5,400,0.0025,1.0,40000,16133.443589925766
fid,fid_std,R2,R2_std
6.878681688249344e-06,9.094947017729282e-13,0.0,0.0
0.032822154462337494,0.00026374702264844637,0.00019222304108552636,3.5651095766204334e-06
0.0635405108332634,0.00043747001427042704,0.000744682876393199,1.2205275499382343e-05
0.0924108624458313,0.0006221330420866701,0.0016194171272218227,2.7048457276541942e-05
0.11965946108102798,0.0007416660840341959,0.002798300376161933,4.5516305990389964e-05
0.14445342123508453,0.0006294277220006469,0.0041916998103261,4.85608546713597e-05
0.16814924776554108,0.0008943519909505229,0.005831758491694927,8.530172949608676e-05
0.18997719883918762,0.0008227609265785426,0.0076306632719933985,8.857717880343018e-05
0.21142616868019104,0.0009999172654048616,0.00968099907040596,0.00011603938092710514
0.23163214325904846,0.001193543886230233,0.01189736369997263,0.00015610605934215447
0.2512044906616211,0.0010830595843004925,0.014322241768240929,0.00015768932997119273
0.2680501341819763,0.0007533086343869262,0.016638386622071268,0.00011662133376897824
0.28421562910079956,0.0013295014903594853,0.019078029319643974,0.00023980744921353868
0.30089670419692993,0.0018563676604783968,0.021857482567429542,0.0003647325786445005
0.3176925480365753,0.0020713350385846976,0.024883743748068808,0.00044863817159753285
0.33166348934173584,0.0020985694669227372,0.02760835848748684,0.0004857516875351996
0.3460477888584137,0.0026369730508893304,0.030617020651698114,0.0006379561316131649
0.36021775007247925,0.0030084875474826775,0.03381285890936851,0.000777481026067584
0.3733147382736206,0.003303996486767387,0.03697331696748733,0.0009025653077203282
0.3865874707698822,0.004042415811441159,0.04035755768418312,0.0011856043462632302
0.39900118112564087,0.0034690666911322433,0.04373103231191635,0.0010815139500823718
0.411426305770874,0.003473465258445698,0.04731931239366531,0.001143109021909545
0.42228174209594727,0.003602978639213255,0.05060030296444893,0.0012730937432727334
0.4328598082065582,0.0031947899433546526,0.05398618057370186,0.0011851151599014155
0.4434471130371094,0.0034028720389463643,0.05752153173089027,0.0013271450744425837
0.4530090391635895,0.003162324902548423,0.060865921527147294,0.001299683389828271
0.46150898933410645,0.0022363094574769458,0.06398413926362992,0.0009695656148617955
0.46980929374694824,0.0019473491515633876,0.06709701269865036,0.0008468650179603997
0.4799174666404724,0.0019475169993754772,0.07112961560487747,0.0008819925258029625
0.48801469802856445,0.0022797955847286156,0.07442392855882644,0.0010739315366466756
0.49470335245132446,0.0020462020664941435,0.07727543264627457,0.0009826090972290082
0.5025350451469421,0.0024295038422846153,0.08069557994604111,0.0012239332584040791
0.509727954864502,0.0021111664777977643,0.08390087485313416,0.0010972014813851547
0.5170180797576904,0.003171760431160745,0.08724266439676284,0.0016935782194066025
0.5241500735282898,0.0035668606661869466,0.09068123698234558,0.0019507961655359969
0.5293323993682861,0.0034306312916996414,0.09324102401733399,0.0019571404138769137
0.5349510908126831,0.003744583471084511,0.09609646052122116,0.002167952589070686
0.541051983833313,0.0032588181993797117,0.09925361722707748,0.0019289573226217238
0.5465599298477173,0.003327077944105598,0.10216438919305801,0.0020311987889234328
0.5523014664649963,0.002534169459370251,0.1053004339337349,0.0015580889875821313
0.5581945180892944,0.0026482229025406845,0.1085881158709526,0.0016680722349838488
0.5624486207962036,0.0024066576318034346,0.11097610145807266,0.0015458509136481006
0.5666400790214539,0.0016395669140695556,0.1134043276309967,0.001111376104509576
0.5716701745986938,0.0021179883201070514,0.11647323817014694,0.0014412745992522765
0.5754864811897278,0.002149578862837253,0.11875598877668381,0.0014866407929395654
0.5784201622009277,0.0021514493519239697,0.12057136297225952,0.0015058070384500538
0.5828648805618286,0.0025252589996708438,0.12339808791875839,0.001794369936160997
0.5862404108047485,0.0034122868978529756,0.12551457285881043,0.0024468276596769545
0.5893207788467407,0.003296075259869952,0.12743797302246093,0.002456468178453757
0.5917037725448608,0.004370985264578191,0.12900342643260956,0.0032569436487573733
0.5957109928131104,0.004898027913036733,0.13168875575065614,0.0036654533461489254
0.5978522896766663,0.004436380084794688,0.13309059143066407,0.003418147406374884
0.6013258695602417,0.003975985596906573,0.13552393913269042,0.0030948603836917
0.6055772304534912,0.0032587125910485282,0.13844898641109465,0.0025943388930889095
0.6083894968032837,0.003810469955394547,0.1403649091720581,0.0030339792593801454
0.6106985211372375,0.003607149979279835,0.14206066429615022,0.0028250955740391393
0.6125966310501099,0.004272627656954336,0.14344537556171416,0.0033778266354046187
0.6149656772613525,0.004690976207446474,0.14519309401512145,0.0037699686367960775
0.6181452870368958,0.004084203805870971,0.1474880337715149,0.0033305314662376725
0.6208221316337585,0.0036815947465304428,0.14957686364650727,0.0030368893210818014
0.6235970258712769,0.004311311039925869,0.1515851527452469,0.003616857378905304
0.6263283491134644,0.005020242475522968,0.15358899235725404,0.004295951008496741
0.6298693418502808,0.004714701314870862,0.1562464028596878,0.004124201270230011
0.6319482922554016,0.003408536711946158,0.15780600607395173,0.0029804271996682536
0.6349865794181824,0.003495534515473421,0.1601729154586792,0.003169466293797934
0.6390050053596497,0.0034662097195272755,0.16344236731529235,0.003202398882022126
0.6411027312278748,0.003930982878889041,0.16511583030223848,0.003604241923698227
0.6410384774208069,0.0036483450345386006,0.16514857709407807,0.003349271301323325
0.6425045728683472,0.0034065163282271,0.16628406941890717,0.00312787632280663
0.6428474187850952,0.0040152007373538854,0.16664454638957976,0.003765496080603814
0.6443172693252563,0.003818473663292252,0.1679828941822052,0.00361509940678569
0.6468809843063354,0.003894743699372258,0.1701298624277115,0.0037023177886891232
0.6485973596572876,0.0042606952993297,0.17171412706375122,0.004033779713519647
0.6509462594985962,0.004140445771702091,0.1736350178718567,0.0039419135540506006
0.6525569558143616,0.003948852192251371,0.1749756246805191,0.0038324093316608175
0.6519333720207214,0.0041459276943746175,0.1744898349046707,0.003976846649825157
0.6527507901191711,0.00402002672938311,0.17515011727809907,0.003901237462809008
0.6540533304214478,0.004528271252509352,0.1763458490371704,0.004448548303575266
0.6572486758232117,0.004371606949796645,0.1791844755411148,0.004261185347316085
0.658665657043457,0.004307106081036612,0.18041252791881562,0.004227481867909748
0.6608701348304749,0.003891519809796567,0.18244906961917878,0.0038153383558418774
0.6624150276184082,0.004603805447799016,0.18391307890415193,0.004503751732812704
0.6647998690605164,0.005456884371341634,0.18609899580478667,0.005498767645276551
0.6679559946060181,0.005849106801674193,0.1888958126306534,0.005975836602251558
0.6689928770065308,0.005240288108300867,0.18987174034118653,0.005376570864018183
0.6719611287117004,0.005098699306784846,0.19267653226852416,0.005233635975159973
0.6705710291862488,0.006173463082166887,0.19138534963130951,0.006220936629110444
0.671676754951477,0.007050899692185583,0.19247695803642273,0.007343009967032436
0.6731959581375122,0.005821459754342513,0.1941426306962967,0.006151630043013232
0.6722599864006042,0.0057100625761442045,0.19323559999465942,0.006053810877525682
0.6755276918411255,0.0062927572617670615,0.19631336331367494,0.006768304106044075
0.675325870513916,0.006145772802540379,0.19622491002082826,0.0066814591895687295
0.6761220097541809,0.006556475899342978,0.19694320261478424,0.007141335029721928
0.6783039569854736,0.006659509868313235,0.1990206331014633,0.007424066078718511
0.6799757480621338,0.007634649755619517,0.20033892393112182,0.008560606336170059
0.6820145845413208,0.007495426814614307,0.2023526757955551,0.008375788458740816
0.6804107427597046,0.006884922835740251,0.20075849294662476,0.007636674549188314
0.6822060346603394,0.007738203058059828,0.20256795585155488,0.008558649294366453
0.6795283555984497,0.006620312972789061,0.2000289171934128,0.007226538877640967
0.6806270480155945,0.006152957458014314,0.20108798742294312,0.0066833044751957345
0.6808949708938599,0.007068066026046229,0.20114628374576568,0.0076502137490469645
