4,1.0,8.0,0.5,400,0.0025,1.0,40000,15583.191771030426
fid,fid_std,R2,R2_std
1.6251971828751266e-05,0.0,0.0,0.0
0.033364951610565186,0.00012772351096495898,0.00019856587459798902,1.520465344550238e-06
0.06475577503442764,0.00019565012693723664,0.0007707883021794259,5.794574484416042e-06
0.09447236359119415,0.0003044084591843771,0.0016954420832917094,1.466348425634077e-05
0.1225905641913414,0.0004219951871720707,0.002942458726465702,2.55383885668481e-05
0.14894060790538788,0.0005645393105733593,0.004471359588205814,4.319729350297141e-05
0.17378272116184235,0.0007562274130435639,0.006254756171256304,7.375986813736921e-05
0.19863314926624298,0.0008841903362566575,0.008406133949756622,9.533399004388699e-05
0.22271355986595154,0.0008657314724309866,0.010865350440144538,0.00010755208905643907
0.24520079791545868,0.0006199657685306873,0.013529065251350402,9.164401208352605e-05
0.26615071296691895,0.000841273299518591,0.01635435000061989,0.00014352386896575626
0.2862981855869293,0.0005425689671852287,0.019404187053442,0.00010033876691459822
0.3060198426246643,0.0007420578402389885,0.02272679880261421,0.00015030116773613069
0.3261128067970276,0.0009722212694092078,0.026493559777736663,0.00022165628995213444
0.342567503452301,0.001198987174620295,0.02986614629626274,0.00029646096097625687
0.3605460524559021,0.00109186655194101,0.033875368535518646,0.00029158127673792426
0.3777913451194763,0.0008910329746642533,0.038059471547603606,0.00026328204489720015
0.3934306502342224,0.001417093031520519,0.04214082732796669,0.0004511488116802805
0.4088374972343445,0.0013674661499288073,0.046491725742816924,0.0004740731002344754
0.4232565760612488,0.0018504857179912878,0.05083732083439827,0.0006554622750773513
0.43715137243270874,0.001299077637223619,0.05532976165413857,0.0004666082328439061
0.4505396783351898,0.0013945450104240796,0.05989595279097557,0.0005635857741475651
0.46314358711242676,0.0014404572922702974,0.06448155790567398,0.0006236619530293464
0.4759090542793274,0.001534646475389449,0.06938204169273376,0.0006795157582626007
0.4885199964046478,0.00101348042449009,0.07453954219818115,0.0004946121334811226
0.4986655116081238,0.0010947385287190434,0.0788989707827568,0.0005698031783493618
0.5107406973838806,0.0012354331592713064,0.08432532697916031,0.0006761128835026308
0.521235466003418,0.0012935344672519308,0.08924759328365325,0.0007069392757027706
0.5323474407196045,0.0013150082322796373,0.09478638470172882,0.0007436063253109639
0.5424925088882446,0.000962584263277971,0.10006885826587678,0.0005864485208068212
0.5513665080070496,0.0013484408517275182,0.10486964583396911,0.0008587116670566203
0.5625088214874268,0.0018483686437248154,0.11116738766431808,0.0012326736013206958
0.5719450116157532,0.0019912009025548653,0.1167062520980835,0.0013908436001479362
0.579476535320282,0.0019463412933847205,0.12129357904195785,0.001414003585096196
0.5883260369300842,0.0023119865694839143,0.12693378329277039,0.0017379956024201853
0.5964398980140686,0.002381031009091768,0.13228586614131926,0.0018504748264262572
0.6048816442489624,0.002174380620323892,0.13813529312610626,0.0018106166591313694
0.6135697364807129,0.002058182870609068,0.14438492357730864,0.0017526279219052105
0.6199763417243958,0.0021527865570417372,0.1490978479385376,0.0018857767268969739
0.6270772814750671,0.002539267783852931,0.15444242656230928,0.0023012720939859974
0.6338741183280945,0.0027275654980256888,0.15971846878528595,0.0025124235320816025
0.640383243560791,0.0026483948896343632,0.165013587474823,0.0024452336355925705
0.6475608944892883,0.002318296230828221,0.17097435295581817,0.0021226985542552013
0.6548384428024292,0.0029476272160222387,0.1773289442062378,0.00276994751651687
0.6612181663513184,0.0029062245519172014,0.1830630987882614,0.0028345566876843316
0.6664111018180847,0.0034235060065512255,0.18774179220199586,0.0034134946114946544
0.6721997261047363,0.003240453190886342,0.19319162964820863,0.003319565924702814
0.6780582666397095,0.002927220691822816,0.19886580407619475,0.0030779301525246665
0.6822095513343811,0.0030083970950883364,0.20297226309776306,0.0032221903036974767
0.6879222989082336,0.0027100512558279177,0.2087443470954895,0.003022834751796557
0.6917991638183594,0.002500298355831956,0.21273220777511598,0.0028642255042520223
0.6969106793403625,0.0025030394165281612,0.21815900802612304,0.0029350132277086846
0.7008802890777588,0.0021494183313117104,0.2224191039800644,0.002530573351814422
0.7049307227134705,0.0018833557744453438,0.2268025666475296,0.002281716012260353
0.7091566324234009,0.0016885411758768814,0.23153176307678222,0.00203827540430938
0.714279055595398,0.0016159914910734796,0.23744809925556182,0.0020175100432287692
0.7178164124488831,0.0015899233071206334,0.24150334298610687,0.0019235823362770664
0.7223371267318726,0.002045368764600132,0.24687646329402924,0.0026081877172039495
0.7259362936019897,0.0017283870897078814,0.2512726664543152,0.0022849336986630595
0.7295235991477966,0.0018743469499864494,0.25573161244392395,0.0024719176167644144
0.7343124151229858,0.0022308769039485225,0.26175991296768186,0.0029915081045680187
0.7386366128921509,0.0023583129853549253,0.26740049123764037,0.0031916311476925504
0.7420713901519775,0.002670163560417531,0.2717804849147797,0.003679055601771551
0.7454789280891418,0.0029085679568412177,0.2763235569000244,0.00416534371776888
0.748298168182373,0.0031118852095823497,0.2802270293235779,0.004543054847360413
