fid,R2,R4,R6,R8,h
1.0000000000000002,0.9999999999999998,1.0,1.0,1.0000000000000002,0.0
0.9999744897934131,0.999897953956004,0.9995918155927419,0.9990817086836765,0.998367921141501,0.020202020202020204
0.9998979277767647,0.9995916270231123,0.998366493344025,0.9963265249507529,0.9934761617089174,0.04040404040404041
0.9997702187620295,0.9990804443055674,0.9963216102354535,0.9917328019970656,0.985335168400533,0.06060606060606061
0.999591200779501,0.9983634193932109,0.9934527472417103,0.985295499330786,0.9739531464287142,0.08080808080808081
0.999360640098897,0.9974391121954898,0.9897529385835079,0.9770030679208124,0.9593247419489024,0.10101010101010102
0.9990782242703108,0.9963055703336351,0.9852119410317672,0.966833726446907,0.9414198094171902,0.12121212121212122
0.9987435531970427,0.9949602545279773,0.9798153633668887,0.9547517205373276,0.9201760814156618,0.14141414141414144
0.9983561282568089,0.9933999485625418,0.9735437073856248,0.9407042676046975,0.895499643181049,0.16161616161616163
0.9979153394933638,0.9916206545740545,0.9663713832648633,0.9246199627110687,0.8672765634509968,0.18181818181818182
0.9974204509077884,0.9896174746065725,0.9582657738263002,0.9064094461230054,0.8353977186271642,0.20202020202020204
0.9968705838882598,0.9873844796081295,0.9491864344234326,0.8859690932092829,0.7997966325932173,0.22222222222222224
0.9962646988300979,0.9849145673370925,0.9390845277086911,0.8631883538236622,0.7604970326824371,0.24242424242424243
0.9956015750154706,0.9821993110113314,0.9279026049505414,0.8379611042793677,0.7176631466918064,0.26262626262626265
0.9948797888458444,0.9792288009938297,0.9155748567476591,0.8102009441098765,0.6716424576755063,0.2828282828282829
0.9940976905519319,0.9759914823873299,0.902027963954752,0.7798597553243966,0.6229891380194724,0.30303030303030304
0.9932533795474772,0.972473992132782,0.8871826813521553,0.7469480737987243,0.5724581667664,0.32323232323232326
0.9923446786472301,0.9686610000962543,0.8709562778716944,0.7115550047503402,0.5209657649417331,0.3434343434343435
0.9913691074382462,0.9645350597082353,0.8532659328512783,0.673864736783456,0.4695201205771714,0.36363636363636365
0.9903238551798774,0.9600764750027566,0.8340331421811721,0.6341664242349753,0.41913459032482114,0.38383838383838387
0.9892057537139191,0.9552631923945274,0.8131891162664485,0.5928545590245208,0.3707403631624086,0.4040404040404041
0.9880112509944078,0.9500707272139728,0.7906810506574098,0.5504180652533565,0.3251149942500891,0.42424242424242425
0.9867363859977257,0.9444721368483047,0.7664790216413282,0.5074181214668366,0.2828377621248649,0.4444444444444445
0.9853767659478805,0.9384380542278685,0.7405831115301179,0.46445678342377056,0.24427503124145677,0.4646464646464647
0.983927546986879,0.9319367972159119,0.7130302189898078,0.4221403001331503,0.2095917838450297,0.48484848484848486
0.9823834196309249,0.9249345710075855,0.6838998846528501,0.3810420531139162,0.17878126115117424,0.5050505050505051
0.9807386005708016,0.9173957816473035,0.65331839401248,0.341669995002527,0.15170363782967322,0.5252525252525253
0.9789868325853724,0.9092834788803802,0.621460441307912,0.3044423661382174,0.12812601918318545,0.5454545454545455
0.977121394521057,0.9005599453400112,0.5885477742831973,0.2696737000406907,0.10775852977376787,0.5656565656565657
0.9751351234214547,0.8911874460579962,0.5548444960101141,0.23757122245948614,0.09028379068187703,0.5858585858585859
0.9730204509377811,0.8811291469956598,0.5206490552783261,0.20824018358638258,0.07537906082617299,0.6060606060606061
0.9707694560752106,0.8703502033073125,0.4862833618259716,0.18169571793131226,0.06273157275215294,0.6262626262626263
0.968373936092737,0.8588190071322722,0.45207984637678256,0.15787854270316118,0.05204821240561121,0.6464646464646465
0.9658254969369355,0.8465085709254719,0.41836757257969276,0.13667204605494487,0.04306086350625241,0.6666666666666667
0.9631156639233118,0.8333980061848013,0.38545863834973404,0.1179188646190193,0.0355286470996835,0.686868686868687
0.960236012469268,0.8194740399791737,0.3536360504530244,0.10143569716985754,0.029238077727927136,0.7070707070707072
0.9571783175414961,0.8047324946065523,0.3231440320371938,0.08702569822632515,0.024001919647553646,0.7272727272727273
0.95393471915215,0.7891796412627551,0.29418137813231043,0.0744882625198831,0.0196573078439851,0.7474747474747475
0.9504978998048128,0.772833329390553,0.26689808007662735,0.06362632704480928,0.016063519208776383,0.7676767676767677
0.9468612683731139,0.7557237920088593,0.24139506881773717,0.05425149695949088,0.013099642781383014,0.787878787878788
0.9430191436421423,0.7378940358844853,0.21772663545942986,0.04618737663456738,0.010662299994306627,0.8080808080808082
0.9389669298197243,0.7193997449193731,0.19590490562803609,0.03927149204814336,0.008663499010864408,0.8282828282828284
0.9347012758861446,0.700308655044591,0.17590567565065587,0.033356155050693614,0.0070286638424753335,0.8484848484848485
0.9302202108151326,0.6806993969036069,0.15767494574052907,0.028308565680706638,0.005694852259487181,0.8686868686868687
0.9255232475214321,0.6606598446672228,0.14113557945886152,0.02401039010274302,0.004609161195027598,0.888888888888889
