fid,R2,R4,R6,R8,h
1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,0.0
0.9999744897956365,0.9998979539759153,0.9995918159164146,0.999081710879923,0.9983679305982259,0.020202020202020204
0.9998979279190363,0.9995916282966811,0.9983665140043024,0.9963266645899874,0.9934767595098014,0.04040404040404041
0.9997702203817701,0.9990804587977649,0.9963218445300867,0.9917343752017508,0.9853418385807684,0.06060606060606061
0.9995912098737809,0.9983635007050797,0.9934540555010364,0.9853042031481678,0.9739895510806165,0.08080808080808081
0.9993606747588412,0.9974394218103233,0.9897578892286935,0.9770356133941557,0.9594584896560342,0.10101010101010102
0.9990783276468258,0.9963064927645506,0.9852265779655631,0.9669285421805651,0.9418010684064413,0.12121212121212122
0.998743813520764,0.9949625743330052,0.9798518390885106,0.9549838774111016,0.921085526595397,0.14141414141414144
0.9983567073893007,0.9934051014018027,0.9736238704821794,0.9412040598039476,0.897398305451275,0.16161616161616163
0.9979165114270752,0.9916310634684034,0.9665313469069123,0.9255938026444586,0.8708463179546394,0.18181818181818182
0.9974226515563316,0.9896369812817009,0.958561418581633,0.9081609576341874,0.8415599527819924,0.20202020202020204
0.996874473412462,0.9874188792193834,0.9496997129545018,0.8889174807868059,0.8096945634197787,0.22222222222222224
0.9962712376238687,0.9849722529007805,0.9399303413121576,0.8678805121919263,0.7754314538731552,0.24242424242424243
0.9956121143219191,0.9822920314236234,0.9292359112246595,0.8450734774070839,0.7389761645373955,0.26262626262626265
0.9948961767792571,0.9793725334807976,0.9175975451999627,0.8205270825148123,0.7005532518390517,0.2828282828282829
0.9941223940534946,0.9762074164468934,0.9049949037337153,0.7942799732147134,0.6603970271150034,0.30303030303030304
0.9932896224868961,0.97278961731108,0.8914062066627377,0.7663787346167467,0.6187395426915975,0.32323232323232326
0.9923965958795841,0.9691112840513479,0.8768082391303731,0.7368768620483014,0.5757998748756277,0.3434343434343435
0.9914419141112403,0.9651636956633552,0.8611763163269159,0.7058324169315102,0.5317816038901686,0.36363636363636365
0.9904240299305159,0.9609371685269065,0.8444841635787563,0.673304393123387,0.48688656660106605,0.38383838383838387
0.9893412335570815,0.9564209460432106,0.8267036454777744,0.6393484349014372,0.441350267757785,0.4040404040404041
0.9881916346403843,0.9516030674031546,0.8078042518552158,0.6040134669670094,0.3954962350482073,0.42424242424242425
0.9869731409803476,0.946470209803846,0.7877522253621425,0.5673418709850985,0.3497939851945828,0.4444444444444445
0.9856834332222967,0.9410074962128187,0.7665092062773528,0.5293767102833727,0.30489336231305086,0.4646464646464647
0.9843199344681919,0.9351982576080217,0.7440302927682947,0.4901795547097994,0.26160609678954,0.48484848484848486
0.9828797733666187,0.9290237341271498,0.7202614948458606,0.44986089652207434,0.22082130296609548,0.5050505050505051
0.9813597387103463,0.9224626932646187,0.6951367308172539,0.40862128015368665,0.18337213826601206,0.5252525252525253
0.9797562228213786,0.9154909345629952,0.6685748135530877,0.3667951396696532,0.14989840818166386,0.5454545454545455
0.9780651499562689,0.90808063844772,0.6404773332009815,0.32488263924821814,0.12075433254730791,0.5656565656565657
0.976281884508475,0.9001995011596297,0.6107289721632949,0.2835513366972025,0.0959880623423145,0.5858585858585859
0.9744011117733289,0.8918095773765383,0.579202535562595,0.24359383666197196,0.07538653507317272,0.6060606060606061
0.972416681288167,0.882865726546274,0.5457716721638941,0.2058415454493643,0.05855711141268887,0.6262626262626263
0.9703213990321043,0.8733135283265917,0.5103345188307633,0.17105341464225776,0.045014559116646154,0.6464646464646465
0.9681067497961588,0.8630864985513073,0.47285068225292426,0.13981169934254892,0.034252345885528966,0.6666666666666667
0.9657625245333814,0.8521024047434068,0.4333912362891183,0.11245530281036822,0.025790399527841578,0.686868686868687
0.9632763192604674,0.8402584605443925,0.39219612453739344,0.08906559551333194,0.01920085201730494,0.7070707070707072
0.9606328621518733,0.8274251942367424,0.3497259498298684,0.06949942215077148,0.0141174475711289,0.7272727272727273
0.957813114533602,0.8134388808073328,0.30668820031775407,0.05345037977035698,0.010234775216344942,0.7474747474747475
0.9547930816309468,0.798092676091304,0.2640164869144405,0.04051690222827417,0.007302245806678654,0.7676767676767677
0.9515422649932171,0.7811271210644475,0.22279048136451723,0.030261428894703093,0.005116110952107223,0.787878787878788
0.9480217003174948,0.7622216786410059,0.18410438505208607,0.022253315145265153,0.0035114411509417523,0.8080808080808082
0.944181569730922,0.7409906414834186,0.14891484463226792,0.016094937671742093,0.0023550082021372184,0.8282828282828284
0.9399584849478866,0.7169892287734287,0.1179115798848745,0.011434197054581924,0.001539409701033383,0.8484848484848485
0.9352727444569862,0.6897386531009297,0.09144645771409061,0.007967767641543676,0.0009784291768553334,0.8686868686868687
0.9300262044827231,0.6587809692702511,0.06953320645758244,0.005439059368868687,0.0006034497075356114,0.888888888888889
0.9241018492335865,0.6237723544352268,0.05190462701930059,0.0036338498131209297,0.0003606646020999726,0.9090909090909092
0.9173665506804926,0.5846122943883912,0.038100066755083886,0.002375449561814461,0.00020881681920884482,0.9292929292929294
0.9096785231686116,0.5415831424245642,0.027556321618960898,0.0015203092860033665,0.00011723128826271282,0.9494949494949496
0.9009001349030364,0.4954465907113633,0.019684440969232775,0.0009542463395317748,6.397397610125556e-05,0.9696969696969697
0.8909148337784912,0.44743266636951307,0.013925399293243247,0.0005890176357429899,3.40678845427285e-05,0.98989898989899
0.8796445977566308,0.39908763187988816,0.009784671120158217,0.0003588419496014594,1.7793968976206056e-05,1.0101010101010102
0.8670630093134402,0.3520157717260519,0.006848912923328993,0.00021665103578780463,9.167847553398921e-06,1.0303030303030305
0.8532000543894275,0.30761007083685316,0.004788885311228513,0.00013016464870087716,4.686253015534304e-06,1.0505050505050506
0.8381377517182632,0.2668686655355465,0.003352936344272726,7.811633115029425e-05,2.3890974990880225e-06,1.0707070707070707
0.8219988813367284,0.23033917898467243,0.0023552188359721687,4.697758110512299e-05,1.2201710201482406e-06,1.090909090909091
0.8049326523781388,0.1981697630332978,0.001662178297097516,2.8380650603106934e-05,6.264711981470667e-07,1.1111111111111112
0.7871008113455844,0.17021476400710067,0.0011797680441751794,1.7255527031239187e-05,3.241820191964303e-07,1.1313131313131315
0.7686663110813382,0.14614753725148905,0.0008426755085484841,1.0571756366731047e-05,1.6937549861961807e-07,1.1515151515151516
0.7497852467020198,0.12555339770693758,0.0006059222053549216,6.531543318214336e-06,8.944868154241837e-08,1.1717171717171717
0.730601833031413,0.10799453037474999,0.0004386553245506807,4.071159803619102e-06,4.777885140119779e-08,1.191919191919192
0.7112457861848672,0.09304950976704893,0.0003197230781837812,2.5605173094684294e-06,2.5820192222995585e-08,1.2121212121212122
0.6918314078011342,0.0803339438614134,0.00023459593808940982,1.6249551527719423e-06,1.4117632154575975e-08,1.2323232323232325
0.6724577724631864,0.06950875256367847,0.0001732559700708651,1.0404104770346576e-06,7.80885504006138e-09,1.2525252525252526
0.6532095683084627,0.060281138353281694,0.0001287617487195789,6.719399603054027e-07,4.3685136898650686e-09,1.272727272727273
0.6341582798621752,0.0524016892278275,9.627603115683442e-05,4.3763453909092653e-07,2.470983655419324e-09,1.292929292929293
0.6153635111426411,0.0456597516130649,7.240706270332176e-05,2.873626145010373e-07,1.4126957075786221e-09,1.3131313131313131
0.5968743250124676,0.039878304083279095,5.476136515955595e-05,1.9017964166244112e-07,8.160466363199453e-10,1.3333333333333335
0.5787305272538975,0.03490898429286748,4.1638949317372186e-05,1.2682059141200285e-07,4.761150383131374e-10,1.3535353535353536
0.5609638577314072,0.030627575376317464,3.182457782430296e-05,8.518956633419075e-08,2.80468436812086e-10,1.373737373737374
0.5435990720858948,0.026930062405077535,2.4444012130760553e-05,5.7628380343051805e-08,1.6675537466498358e-10,1.393939393939394
0.5266549100395757,0.023729265756740163,1.8864420210706706e-05,3.9248839205548064e-08,1.0003532235152153e-10,1.4141414141414144
0.5101449536110986,0.020952008169479362,1.462495133008453e-05,2.6906032395976395e-08,6.052916162558672e-11,1.4343434343434345
0.49407838237802176,0.018536752148418052,1.1388036532356277e-05,1.856103532090094e-08,3.6930076564839765e-11,1.4545454545454546
0.4784606346940431,0.016431640195257002,8.90501391840236e-06,1.288210631999631e-08,2.2712925141313575e-11,1.474747474747475
0.46329398431177043,0.014592873970644092,6.991715441903341e-06,8.993137489772516e-09,1.4077408191801577e-11,1.494949494949495
0.4485780417021997,0.012983375487184132,5.511023675975849e-06,6.3137540091027815e-09,8.7905240735252e-12,1.5151515151515154
0.4343101888260013,0.011571681384662875,4.360335217188146e-06,4.456902987853571e-09,5.528926720234336e-12,1.5353535353535355
0.420485955392152,0.010331029064924521,3.4624989843822325e-06,3.1627816045842257e-09,3.501854342832036e-12,1.5555555555555556
0.4070993438586164,0.009238600430260917,2.7592299296122005e-06,2.2559072117292137e-09,2.233001186368886e-12,1.575757575757576
0.394143109648616,0.008274894995039571,2.2062962680051584e-06,1.6170320123276428e-09,1.4332464378938837e-12,1.595959595959596
0.38160900231548434,0.007423209224561995,1.7699844285844975e-06,1.1646469826685327e-09,9.2577592242107e-13,1.6161616161616164
0.36948797270723216,0.006669203178105452,1.4244895019665942e-06,8.427225221493151e-10,6.016728011216724e-13,1.6363636363636365
0.3577703505620581,0.006000539005662332,1.1499795620940026e-06,6.125322231473713e-10,3.933732464170195e-13,1.6565656565656568
0.34644599641415375,0.005406578686121167,9.311531326599988e-07,4.471669405314662e-10,2.5868035811879535e-13,1.676767676767677
0.3355044311979971,0.004878130705434361,7.561593055335609e-07,3.2783245136684503e-10,1.7106614965665024e-13,1.696969696969697
0.3249349465074795,0.004407237251311308,6.157858108270992e-07,2.4133668858364005e-10,1.1374644225184779e-13,1.7171717171717173
0.3147266980862652,0.003986995026013689,5.028459739101784e-07,1.7837498606701057e-10,7.603593797979411e-14,1.7373737373737375
0.3048687847936465,0.003611404017472195,4.1171394983028224e-07,1.3235368118708012e-10,5.1091009333676054e-14,1.7575757575757578
0.29535031499949904,0.0032752395758923764,3.379709776702436e-07,9.857889345512525e-11,3.4502806521982285e-14,1.777777777777778
0.28616046210849705,0.0029739439625466905,2.7813510383919143e-07,7.369432265499833e-11,2.3414838763449844e-14,1.7979797979797982
0.2772885106932504,0.002703534205661429,2.29453912624152e-07,5.528973224905714e-11,1.5966127141656015e-14,1.8181818181818183
0.26872389452243245,0.0024605236439954217,1.8974500349719327e-07,4.162701075708878e-11,1.0937719514633998e-14,1.8383838383838385
0.2604562276033423,0.0022418549854289647,1.5727278743140868e-07,3.1447621354294124e-11,7.527001970615344e-15,1.8585858585858588
0.2524753292116022,0.002044843074189052,1.3065301076136267e-07,2.3836655028402548e-11,5.202793670057546e-15,1.878787878787879
0.2447712437540221,0.0018671258615166634,1.0877852273891791e-07,1.8126430994270076e-11,3.611799907130398e-15,1.8989898989898992
0.23733425619877915,0.0017066223226203834,9.076137529077423e-08,1.3827851099745326e-11,2.5178986527707126e-15,1.9191919191919193
0.2301549037128683,0.0015614962677298649,7.588752114780952e-08,1.05813165227152e-11,1.7625318372342382e-15,1.9393939393939394
0.22322398405978275,0.0014301251644799873,6.358126178490235e-08,8.121491266462896e-12,1.2387342522192183e-15,1.9595959595959598
0.21653256124028555,0.0013110732296111691,5.33772646391667e-08,6.2519073022419965e-12,8.740204372052808e-16,1.97979797979798
0.21007196879285045,0.0012030681647883668,4.4898474856943896e-08,4.826592814064104e-12,6.190540329495048e-16,2.0
