fid,R2,R4,R6,R8,h
1.0,1.0,0.9999999999999998,1.0000000000000002,1.0,0.0
0.9999744897956361,0.9998979539759152,0.9995918159164144,0.9990817108799231,0.9983679305982259,0.020202020202020204
0.9998979279190365,0.9995916282966812,0.9983665140043024,0.9963266645899875,0.9934767595098012,0.04040404040404041
0.9997702203817699,0.9990804587977646,0.9963218445300864,0.9917343752017511,0.9853418385807869,0.06060606060606061
0.9995912098737813,0.99836350070508,0.9934540555010365,0.9853042031482022,0.9739895510820248,0.08080808080808081
0.999360674758841,0.9974394218103233,0.9897578892287012,0.9770356133951446,0.9594584896962977,0.10101010101010102
0.9990783276468259,0.9963064927645513,0.9852265779657107,0.9669285422024553,0.9418010694247081,0.12121212121212122
0.998743813520764,0.9949625743329987,0.9798518390866173,0.9549838772216067,0.9210855200892796,0.14141414141414144
0.9983567073892995,0.993405101401746,0.9736238704596897,0.9412040572272654,0.8973982086231833,0.16161616161616163
0.9979165114270574,0.9916310634680474,0.9665313468127052,0.9255937942777115,0.8708460744527019,0.18181818181818182
0.9974226515562374,0.9896369812798312,0.9585614181047087,0.9081609181218754,0.8415589093770043,0.20202020202020204
0.9968744734120376,0.9874188792110344,0.949699710907897,0.8889173237428105,0.8096908378336178,0.22222222222222224
0.9962712376222038,0.984972252868167,0.9399303336573159,0.867879972163806,0.7754200605621433,0.24242424242424243
0.9956121143160753,0.9822920313097843,0.9292358857378777,0.8450718369530105,0.7389457001835213,0.26262626262626265
0.994896176760623,0.9793725331198297,0.917597468417401,0.8205226091636965,0.7004808908296035,0.2828282828282829
0.99412239399876,0.976207415393481,0.9049946917162957,0.7942688845208884,0.6602424540876818,0.30303030303030304
0.9932896223372903,0.9727896144518862,0.891405664513507,0.7663534978588044,0.6184397342173371,0.32323232323232326
0.9923965954957967,0.9691112767714101,0.8768069445390035,0.7368237061125432,0.5752679500626805,0.3434343434343435
0.9914419131805977,0.9651636781517248,0.8611734097478172,0.7057281352011512,0.5309135005938995,0.36363636363636365
0.9904240277846291,0.9609371284948902,0.8444779931639509,0.6731128723212241,0.48557816083637123,0.38383838383838387
0.9893412288284377,0.956420858639116,0.8266912016033086,0.6390178273392716,0.43952418043845815,0.4040404040404041
0.9881916246398087,0.9516028843686374,0.807780319473088,0.6034754246624129,0.3931323878293145,0.42424242424242425
0.9869731206073251,0.9464698408466813,0.7877081907520451,0.5665145800457145,0.34695300269618073,0.4444444444444445
0.9856833931179039,0.9410067780837092,0.7664314889115718,0.5281733246664714,0.3017206703013678,0.4646464646464647
0.9843198579765584,0.9351969043915696,0.7438984452190559,0.4885227307025257,0.2583100657020692,0.48484848484848486
0.9828796316747865,0.9290212597551543,0.7200461352505996,0.44770228940304385,0.21763015782089778,0.5050505050505051
0.9813594832790202,0.922458294281171,0.6947976495457272,0.40596225959068016,0.18048526312336477,0.5252525252525253
0.9797557738948545,0.9154833179104171,0.6680598229629039,0.3637024384291506,0.14745034240204818,0.5454545454545455
0.9780643795521685,0.9080677759388266,0.6397226799932624,0.3214917059255349,0.1188021469517828,0.5656565656565657
0.9762805918557487,0.9001782901766131,0.609662344197787,0.28005244074659225,0.09452082995242284,0.5858585858585859
0.9743989887385579,0.8917753875932731,0.5777497563276217,0.24020178778881685,0.07434736025543205,0.6060606060606061
0.9724132649996832,0.8828118173748785,0.5438679120660161,0.202757016469121,0.05786703766734343,0.6262626262626263
0.9703160088510853,0.8732303348563345,0.5079400442284839,0.168428177163845,0.04459142665488008,0.6464646464646465
0.9680984062861403,0.8629608102559311,0.4699696326168429,0.13772851793390223,0.03402233717885339,0.6666666666666667
0.9657498496279603,0.8519165088292955,0.43008972571571746,0.11092656548433966,0.02569314294858748,0.686868686868687
0.9632574201931978,0.8399894010518286,0.3886136896072394,0.08804718372109818,0.019190160462451616,0.7070707070707072
0.9606052080828339,0.8270444222988242,0.3460733081907383,0.06891199708895533,0.014159712587861658,0.7272727272727273
0.9577734259414716,0.812912755108927,0.30322613284764427,0.05320038762031466,0.010306474838089816,0.7474747474747475
0.9547372708625865,0.7973845239603445,0.2610163239625849,0.04051254189315333,0.007387424632108067,0.7676767676767677
0.9514654948164816,0.7802018752206872,0.22048471860936655,0.0304221806465078,0.005204238877267665,0.787878787878788
0.9479186685231362,0.7610543891226209,0.1826422060532245,0.022513906794721244,0.0035957751413150585,0.8080808080808082
0.9440471816681127,0.7395802325106243,0.14833722580340442,0.016405547966393846,0.002431430662541703,0.8282828282828284
0.9397891342965691,0.7153783325184082,0.11815317880542747,0.011758667608955276,0.0016056502300581272,0.8484848484848485
0.935068460558523,0.6880385865160041,0.09236077014152247,0.00828113260677022,0.0010335576681472197,0.8686868686868687
0.9297938897635474,0.6571972967610726,0.07092976790740337,0.005725164080044079,0.0006475355342733879,0.888888888888889
0.9238596419098476,0.6226211234628841,0.053585799277133084,0.0038833842315775997,0.0003945172712271235,0.9090909090909092
0.9171489302731078,0.5843121923867801,0.03988896830995787,0.002584418360791116,0.00023375236654632234,0.9292929292929294
0.9095411511850504,0.5426097211744708,0.02931300158462148,0.0016887989173239137,0.00013484159776172835,0.9494949494949496
0.9009228315926123,0.49824701492562623,0.02131145372326635,0.001085318748159502,7.590665973208092e-05,0.9696969696969697
0.8912009976271178,0.4523219083250547,0.015365672421086355,0.0006876334094209146,4.184314139901748e-05,0.98989898989899
0.880316166861939,0.4061656952576048,0.011014698860098565,0.0004308342294710299,2.2684821911583882e-05,1.0101010101010102
0.8682515821830705,0.3611421215693664,0.007869852979590067,0.0002678563145901496,1.215330962949791e-05,1.0303030303030305
0.8550362167069223,0.31844375447487494,0.005617582127143883,0.00016581593970947382,6.465334239998592e-06,1.0505050505050506
0.840741132322087,0.2789510009944785,0.004014270441494267,0.00010253276025371064,3.4304563522085095e-06,1.0707070707070707
0.8254708203669922,0.24318291368819975,0.002876477740993303,6.350268139254809e-05,1.822340821671388e-06,1.090909090909091
0.8093521812168588,0.21132750913942647,0.002069499615242985,3.947849299922876e-05,9.721914587962083e-07,1.1111111111111112
0.7925236251962845,0.18331716262054557,0.0014962858901198784,2.467632953718103e-05,5.220642107783859e-07,1.1313131313131315
0.7751259005074681,0.15891509981000138,0.001087850882563728,1.552588026364184e-05,2.8265985417770975e-07,1.1515151515151516
0.7572952923733292,0.13779130267947362,0.0007955790965656871,9.840558569386291e-06,1.5447313977115712e-07,1.1717171717171717
0.7391591479258135,0.11957916047999595,0.0005853684534960712,6.285921075314259e-06,8.52677814801162e-08,1.191919191919192
0.7208333301869968,0.10391276771615703,0.0004333326962027536,4.047632630269567e-06,4.755706275597221e-08,1.2121212121212122
0.7024211059321567,0.09044863919986547,0.0003227256170600769,2.6274904141894533e-06,2.6803836011471546e-08,1.2323232323232325
0.6840130122104747,0.07887641938117819,0.00024177529970230454,1.719346773791472e-06,1.5265589288676432e-08,1.2525252525252526
